id,name,cat_id,category,sub_cat_id,subcategory,four_letter,letter_1,letter_2,letter_3,letter_4,birth_date
76860,"Al Qurtubi, Maliki Jurist",18,Religion,6109,Islamic Scholars (Sunni),ENFP,E,N,F,P,
76933,Shaykh Muhammad Hassan,18,Religion,6109,Islamic Scholars (Sunni),ENFJ,E,N,F,J,
82657,"Ibn Qudaama, Hanbali Jurist",18,Religion,6109,Islamic Scholars (Sunni),ISTJ,I,S,T,J,
82660,"Al Qadi Iyyad, Maliki Theologian",18,Religion,6109,Islamic Scholars (Sunni),INFP,I,N,F,P,
82661,"Abu Bakr Ibn Al Arabi, Maliki Theologian",18,Religion,6109,Islamic Scholars (Sunni),ENTJ,E,N,T,J,
82680,"Al Juwaini, Shaafi Theologian",18,Religion,6109,Islamic Scholars (Sunni),ENTJ,E,N,T,J,
82689,"Al Baqillani, Maliki Theologian",18,Religion,6109,Islamic Scholars (Sunni),ENTJ,E,N,T,J,
82695,"Ali Al Qari, Hanafi Theologian",18,Religion,6109,Islamic Scholars (Sunni),INTJ,I,N,T,J,
92948,"Mufti Mangera, Hanafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),ENFP,E,N,F,P,
145338,Ehsan Elahi Zaheer,18,Religion,6109,Islamic Scholars (Sunni),INTJ,I,N,T,J,
173290,Mehmed Zahid Kotku,18,Religion,6109,Islamic Scholars (Sunni),ESFJ,E,S,F,J,
364497,İhsan Şenocak,18,Religion,6109,Islamic Scholars (Sunni),ISFJ,I,S,F,J,
533709,Hubeyb Öndeş,18,Religion,6109,Islamic Scholars (Sunni),INFJ,I,N,F,J,
62786,Muhammad Zakariyya Kandhlawi,18,Religion,6109,Islamic Scholars (Sunni),INFP,I,N,F,P,
64885,"Mufti Taqi Usmani, Hanafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),ESTJ,E,S,T,J,
66274,"Shaykh Abul Hasan Ali Nadwi, Biographer",18,Religion,6109,Islamic Scholars (Sunni),ENFP,E,N,F,P,
66275,"Shaykh Ashraf Ali Thanwi, Hanafi Theologian",18,Religion,6109,Islamic Scholars (Sunni),INTJ,I,N,T,J,
73350,"Shaykh Abdul Fattah Abu Ghuddah, Hanafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),ENFJ,E,N,F,J,
74441,Al-Taftazani,18,Religion,6109,Islamic Scholars (Sunni),INTP,I,N,T,P,
82663,"Al Khateeb Al Baghdadi, Shaafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),ESTJ,E,S,T,J,
82666,"Allama Dhahabi, Shaafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),ENTP,E,N,T,P,
82677,"Allama Sakhawi, Shaafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),ISTJ,I,S,T,J,
82687,"Shabbir Ahmad Uthmani, Hanafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),ENFJ,E,N,F,J,
82691,"Wahba Zuhaili, Hanafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),ENFJ,E,N,F,J,
82696,"Ibn Hajar Al Haithami, Shaafi Theologian",18,Religion,6109,Islamic Scholars (Sunni),ISTJ,I,S,T,J,
82697,"Al Qadi Zakariyya Al Ansari, Shaafi Theologian",18,Religion,6109,Islamic Scholars (Sunni),INTJ,I,N,T,J,
82698,"Ibn Hibban, Shaafi Theologian",18,Religion,6109,Islamic Scholars (Sunni),ESTJ,E,S,T,J,
82699,"Allama Tabraani, Hanbali Jurist",18,Religion,6109,Islamic Scholars (Sunni),ISFJ,I,S,F,J,
82700,"Qaasim Nanotwi, Hanafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),ENFP,E,N,F,P,
82701,"Rashid Ahmad Gangohi, Hanafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),ESTJ,E,S,T,J,
95172,"Ibn Abidin, Hanafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),INTP,I,N,T,P,
100830,"Shibli Nomani, Biographer",18,Religion,6109,Islamic Scholars (Sunni),ISTJ,I,S,T,J,
129629,"Al Iraqi, Shaafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),INFJ,I,N,F,J,
147196,"Zahid Al Kawthari, Hanafi Theologian",18,Religion,6109,Islamic Scholars (Sunni),ENTJ,E,N,T,J,
173289,Mahmud Esad Coşan,18,Religion,6109,Islamic Scholars (Sunni),ESTJ,E,S,T,J,
176988,Sarı Saltık,18,Religion,6109,Islamic Scholars (Sunni),ESTP,E,S,T,P,
225687,Naimatullah Shah Wali,18,Religion,6109,Islamic Scholars (Sunni),INFJ,I,N,F,J,
308526,Shaykh Abdulhamid Kishk,18,Religion,6109,Islamic Scholars (Sunni),ENTP,E,N,T,P,
354830,Yusuf Kavaklı,18,Religion,6109,Islamic Scholars (Sunni),ESTJ,E,S,T,J,
360112,Asadullah Ali Al-Andalusi,18,Religion,6109,Islamic Scholars (Sunni),INTP,I,N,T,P,
372008,Mila,18,Religion,6109,Islamic Scholars (Sunni),ISFP,I,S,F,P,
409805,Hassan al-Banna,18,Religion,6109,Islamic Scholars (Sunni),ENTJ,E,N,T,J,
507280,"Calicolore ""Lorenzo"" Lore",18,Religion,6109,Islamic Scholars (Sunni),INFP,I,N,F,P,
2708,Ruhollah Khomeini,18,Religion,6110,Islamic Scholars (Shia),INFJ,I,N,F,J,
45243,Hassan-i Sabbah,18,Religion,6110,Islamic Scholars (Shia),INTJ,I,N,T,J,
105170,Imam al-Zaman al-Mahdi,18,Religion,6110,Islamic Scholars (Shia),INFJ,I,N,F,J,
184342,Imam Husayn ibn Ali al-tharallah,18,Religion,6110,Islamic Scholars (Shia),INTJ,I,N,T,J,
183958,Abbas ibn Ali Ghamar al-Bani Hashem,18,Religion,6110,Islamic Scholars (Shia),ISTP,I,S,T,P,
105169,Imam Hasan Ibn Ali al-Askari,18,Religion,6110,Islamic Scholars (Shia),INFJ,I,N,F,J,
533123,Amir Al-Quraishi أمير القريشي,18,Religion,6110,Islamic Scholars (Shia),ENTP,E,N,T,P,
198278,Ali al-Sistani,18,Religion,6110,Islamic Scholars (Shia),INFJ,I,N,F,J,
223403,Hussein-Ali Montazeri,18,Religion,6110,Islamic Scholars (Shia),ISFJ,I,S,F,J,
105168,Imam Ali Ibn Muhammad al-Hadi,18,Religion,6110,Islamic Scholars (Shia),ENFJ,E,N,F,J,
532027,Ja'far al-Sadiq,18,Religion,6110,Islamic Scholars (Shia),ENTP,E,N,T,P,
105167,Imam Muhammad ibn Ali al-Jawad,18,Religion,6110,Islamic Scholars (Shia),ENFJ,E,N,F,J,
183971,Al-Hurr ibn Yazid Al-Tamimi,18,Religion,6110,Islamic Scholars (Shia),ISFP,I,S,F,P,
507774,Musa al-Sadr,18,Religion,6110,Islamic Scholars (Shia),INTP,I,N,T,P,
573185,Farqad Al-Qazwini,18,Religion,6110,Islamic Scholars (Shia),ESTJ,E,S,T,J,
584948,Wathiq Al-Shammari,18,Religion,6110,Islamic Scholars (Shia),ISTJ,I,S,T,J,
1019543,Muslim Alwaeli,18,Religion,6110,Islamic Scholars (Shia),INTJ,I,N,T,J,
582230,Muhammad Husayn Tabatabai,18,Religion,6110,Islamic Scholars (Shia),INFJ,I,N,F,J,
405261,Shaykh Ahmad,18,Religion,6110,Islamic Scholars (Shia),ENTP,E,N,T,P,
480893,Noor Ali Tabandeh,18,Religion,6110,Islamic Scholars (Shia),INFJ,I,N,F,J,
184343,"Salim ibn Gheys, Writer of Asrare ale Muhammad",18,Religion,6110,Islamic Scholars (Shia),INTJ,I,N,T,J,
405264,Kazim Rashti,18,Religion,6110,Islamic Scholars (Shia),ENFP,E,N,F,P,
33816,Teal Swan,15,Internet,6114,Religion & Spirituality,INTJ,I,N,T,J,
77522,Anita Sirene,15,Internet,6114,Religion & Spirituality,ISFP,I,S,F,P,
219495,Rodrigo “Tio Spooky” Bonsaver (Spooky Houses),15,Internet,6114,Religion & Spirituality,ISFJ,I,S,F,J,
184530,Claire Nakti (Cosmetique Astrology),15,Internet,6114,Religion & Spirituality,INTP,I,N,T,P,
74976,Bethany Beal (Girl Defined),15,Internet,6114,Religion & Spirituality,ESFJ,E,S,F,J,
232882,Maren Altman,15,Internet,6114,Religion & Spirituality,INTJ,I,N,T,J,
440529,Ingred da Silveira,15,Internet,6114,Religion & Spirituality,ESTJ,E,S,T,J,
159535,Adam Szustak OP,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
102385,Aaron Doughty,15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
228390,Von Boogie ( VonTooCut),15,Internet,6114,Religion & Spirituality,ISFP,I,S,F,P,
139752,Fr Mike Schmitz,15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
139753,Bishop Robert Barron,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
155871,Leanna Amiree Palmer (The Gem Goddess),15,Internet,6114,Religion & Spirituality,ESFJ,E,S,F,J,
163182,Brenda Marie Davies (God is Grey),15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
373444,Sammy Ingram,15,Internet,6114,Religion & Spirituality,ESFP,E,S,F,P,
251990,Daniel Pajuelo Vázquez (smdani),15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
417386,HINDZ,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
116368,Bartos Cs. István,15,Internet,6114,Religion & Spirituality,INFP,I,N,F,P,
181207,Morgue,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
322361,Sidra Ashraf (Ninja Mommy),15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
462173,Kosay betar,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
423759,Shang Abi,15,Internet,6114,Religion & Spirituality,ESTP,E,S,T,P,
102383,Leeor Alexandra,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
197261,Kapiel Raaj (KRSchannel),15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
367707,Bogdan (Biga) Egorov,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
418693,Rev Chris Lee,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
76965,Adyashanti,15,Internet,6114,Religion & Spirituality,INFP,I,N,F,P,
144311,Mike Winger,15,Internet,6114,Religion & Spirituality,ISFJ,I,S,F,J,
171449,Harmony Nice,15,Internet,6114,Religion & Spirituality,ISFP,I,S,F,P,
404887,Curt Jaimungal,15,Internet,6114,Religion & Spirituality,INTJ,I,N,T,J,
76872,Koi Fresco (Vishuddha Das),15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
156615,Bentinho Massaro,15,Internet,6114,Religion & Spirituality,INTJ,I,N,T,J,
264249,Tomasz Samołyk,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
254841,Gigi Young,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
321056,Ehab Hamarneh,15,Internet,6114,Religion & Spirituality,INFP,I,N,F,P,
367845,Jon McCray (Whaddo You Meme??),15,Internet,6114,Religion & Spirituality,INTJ,I,N,T,J,
394359,Isaac David (Daily Disciple),15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
156527,Victor Oddo,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
174658,Aaron Abke,15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
184311,Young Pharaoh,15,Internet,6114,Religion & Spirituality,ENTJ,E,N,T,J,
320128,Ahmed Emara,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
326833,Let's Talk Religion,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
368504,hochelaga,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
435411,Tom Rowsell (Survive the Jive),15,Internet,6114,Religion & Spirituality,ISTP,I,S,T,P,
327778,Tyler (Tyler’s Tarot),15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
390892,Allen Parr (THE BEAT by Allen Parr),15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
428204,Trent Horn (The Counsel of Trent),15,Internet,6114,Religion & Spirituality,INTJ,I,N,T,J,
529045,Matt Fradd,15,Internet,6114,Religion & Spirituality,ENTP,E,N,T,P,
540985,Vanessa Somuayina,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
180975,Cancermoons Tarot,15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
180977,Ali's Tarot,15,Internet,6114,Religion & Spirituality,ISTP,I,S,T,P,
224443,Annabel Margaret (The Green Witch),15,Internet,6114,Religion & Spirituality,INFP,I,N,F,P,
384080,Kelly-Ann Maddox,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
439713,Chris Brennan,15,Internet,6114,Religion & Spirituality,INTJ,I,N,T,J,
444395,Lucinho Barreto (Pr. Lucinho),15,Internet,6114,Religion & Spirituality,ESFP,E,S,F,P,
506004,Pastora Nadir,15,Internet,6114,Religion & Spirituality,ESTJ,E,S,T,J,
222922,Hannah's Elsewhere,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
231293,Shaman Durek,15,Internet,6114,Religion & Spirituality,ISFP,I,S,F,P,
231369,David Palmer (The Leo King),15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
251612,Joseph Alai,15,Internet,6114,Religion & Spirituality,ENTJ,E,N,T,J,
327547,Hélio Couto,15,Internet,6114,Religion & Spirituality,INTP,I,N,T,P,
390891,Fr. Casey Cole (Breaking In The Habit),15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
397972,Tara Brach,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
406101,Morgan Olliges,15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
409026,Otaku Cristão (Christian Otaku),15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
406102,Paul Olliges,15,Internet,6114,Religion & Spirituality,ESFJ,E,S,F,J,
416200,Zarathustra's Serpent,15,Internet,6114,Religion & Spirituality,ESTP,E,S,T,P,
429440,Steven Forrest,15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
444699,Laura Quijano Vicenzi,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
448482,Lua Valentia,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
465801,Richard Tarnas,15,Internet,6114,Religion & Spirituality,INTP,I,N,T,P,
476925,Barbara Pijan Lama,15,Internet,6114,Religion & Spirituality,INTP,I,N,T,P,
486930,Hassan Al-Badri,15,Internet,6114,Religion & Spirituality,ENTJ,E,N,T,J,
489578,Mustafa İslamoğlu,15,Internet,6114,Religion & Spirituality,ESTP,E,S,T,P,
549220,Raina Cheney,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
553580,Deniz Uçkun (Evrensel Kilise),15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
586496,"Tim Barnett/Mr B ""Red Pen Logic""",15,Internet,6114,Religion & Spirituality,ENTP,E,N,T,P,
220707,Amanda Ellis,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
224429,HearthWitch,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
255705,Rosa Maria Cifuentes,15,Internet,6114,Religion & Spirituality,ESTJ,E,S,T,J,
329362,Mintfaery,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
330820,Dutch Sheets,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
351889,Elizabeth April,15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
394360,Colin Miller (Fight For Truth),15,Internet,6114,Religion & Spirituality,ESTJ,E,S,T,J,
405147,Denisse De La Llata (Puro Astrology),15,Internet,6114,Religion & Spirituality,ESFJ,E,S,F,J,
410930,Krystal Aranyani,15,Internet,6114,Religion & Spirituality,INFP,I,N,F,P,
416737,Luca Vitale (WannaBeBuddha),15,Internet,6114,Religion & Spirituality,ENTJ,E,N,T,J,
416935,Lev Polyakov,15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
418731,Phillip Blair (Torch of Christ Ministries),15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
432520,Paula Prado,15,Internet,6114,Religion & Spirituality,ENTP,E,N,T,P,
438244,Alan (Polite Leader),15,Internet,6114,Religion & Spirituality,ESTJ,E,S,T,J,
446990,Hafeez Baoku,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
472403,Matthew Kelly,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
480484,Fr. Josh Johnson,15,Internet,6114,Religion & Spirituality,ENFJ,E,N,F,J,
492364,Kwaku El,15,Internet,6114,Religion & Spirituality,ENTP,E,N,T,P,
499109,Unidentified,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
507833,Bryan Mercier (Catholic Truth),15,Internet,6114,Religion & Spirituality,ESTJ,E,S,T,J,
513605,Milahan Delaurentiis (Milahan PhilosophersCorner),15,Internet,6114,Religion & Spirituality,INTP,I,N,T,P,
517069,Pe. Patrick Fernandes,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
527454,Ryan Kurczak,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
528209,Matt McMillen (Matt McMillen Ministries),15,Internet,6114,Religion & Spirituality,ESFJ,E,S,F,J,
529243,islamicsenpai,15,Internet,6114,Religion & Spirituality,INTP,I,N,T,P,
537526,Mafe Walker,15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
548193,Gus Samsudin Jadab,15,Internet,6114,Religion & Spirituality,ESTP,E,S,T,P,
589650,Dada Sadananda,15,Internet,6114,Religion & Spirituality,ISFJ,I,S,F,J,
638629,Tuğçe Işınsu,15,Internet,6114,Religion & Spirituality,ESTJ,E,S,T,J,
1064854,Michael Lofton,15,Internet,6114,Religion & Spirituality,INFP,I,N,F,P,
1064916,Suan Sonna,15,Internet,6114,Religion & Spirituality,ENFP,E,N,F,P,
1112341,תומר פרסיקו,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
233403,Hans Wilhelm,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
513664,Marcelo Del Debbio,15,Internet,6114,Religion & Spirituality,ENTP,E,N,T,P,
514197,Mani,15,Internet,6114,Religion & Spirituality,INFJ,I,N,F,J,
1021935,Paul Williams (Blogging Theology),15,Internet,6114,Religion & Spirituality,ISTJ,I,S,T,J,
335477,Al-Masih ad-Dajjal,18,Religion,6115,Other Classical Religion,ENFJ,E,N,F,J,
420926,Iblis,18,Religion,3597,Early Islamic Figures,ENTJ,E,N,T,J,
505232,Kurapikaism,18,Religion,6115,Other Classical Religion,ENFP,E,N,F,P,
215285,Exu,18,Religion,6115,Other Classical Religion,ESTP,E,S,T,P,
215290,Oxum,18,Religion,6115,Other Classical Religion,ISFP,I,S,F,P,
203476,Great Architect of the Universe,18,Religion,6115,Other Classical Religion,ENTJ,E,N,T,J,
215298,Iemanjá,18,Religion,6115,Other Classical Religion,ENFJ,E,N,F,J,
114062,Santa Muerte,18,Religion,6115,Other Classical Religion,ISTP,I,S,T,P,
215291,Xangô,18,Religion,6115,Other Classical Religion,ENTP,E,N,T,P,
215288,Pomba Gira,18,Religion,6115,Other Classical Religion,ENTJ,E,N,T,J,
215299,Zé Pilintra,18,Religion,6115,Other Classical Religion,ENTP,E,N,T,P,
115770,Great White Brotherhood,18,Religion,6115,Other Classical Religion,INFJ,I,N,F,J,
215292,Oxalá,18,Religion,6115,Other Classical Religion,INFJ,I,N,F,J,
215295,Tranca Rua,18,Religion,6115,Other Classical Religion,ENTP,E,N,T,P,
215294,Erê,18,Religion,6115,Other Classical Religion,INFP,I,N,F,P,
215296,Iansã,18,Religion,6115,Other Classical Religion,ESTJ,E,S,T,J,
114063,Mammon,18,Religion,6115,Other Classical Religion,ENTJ,E,N,T,J,
215297,Ogum,18,Religion,6115,Other Classical Religion,ESTP,E,S,T,P,
451916,Monad,18,Religion,6115,Other Classical Religion,INTJ,I,N,T,J,
452441,Perun,18,Religion,6115,Other Classical Religion,ENTJ,E,N,T,J,
509998,San La Muerte,18,Religion,6115,Other Classical Religion,ENTP,E,N,T,P,
369530,Set (Temple of Set),18,Religion,6115,Other Classical Religion,ENTJ,E,N,T,J,
375757,Lucifuge Rofocale,18,Religion,6115,Other Classical Religion,ESTJ,E,S,T,J,
401602,Qiln/ Kirin (Four Symbols),18,Religion,6115,Other Classical Religion,ENTJ,E,N,T,J,
409777,Papa Ghede,18,Religion,6115,Other Classical Religion,ESTP,E,S,T,P,
410904,Legba,18,Religion,6115,Other Classical Religion,INTP,I,N,T,P,
452440,Weles,18,Religion,6115,Other Classical Religion,INFJ,I,N,F,J,
452442,Morana,18,Religion,6115,Other Classical Religion,INTJ,I,N,T,J,
509997,San Pascualito,18,Religion,6115,Other Classical Religion,ISTJ,I,S,T,J,
545974,Archon,18,Religion,6115,Other Classical Religion,ENTJ,E,N,T,J,
603262,Anansi,18,Religion,6115,Other Classical Religion,ENTP,E,N,T,P,
689253,Lil Jonas,18,Religion,6115,Other Classical Religion,ENFP,E,N,F,P,
1109902,Legionism,18,Religion,6115,Other Classical Religion,ENTP,E,N,T,P,
81738,Mahendra Singh Dhoni,5,Sports,6447,Cricket,ISTP,I,S,T,P,
81717,Sachin Tendulkar,5,Sports,6447,Cricket,ISFJ,I,S,F,J,
423577,Virat Kohli,5,Sports,6447,Cricket,ESFP,E,S,F,P,
81726,Shane Warne,5,Sports,6447,Cricket,ESFP,E,S,F,P,
161409,Sourav Ganguly,5,Sports,6447,Cricket,INTJ,I,N,T,J,
81732,Rahul Dravid,5,Sports,6447,Cricket,ISTJ,I,S,T,J,
81695,Shahid Afridi,5,Sports,6447,Cricket,ESFP,E,S,F,P,
81788,Rohit Sharma,5,Sports,6447,Cricket,ISFP,I,S,F,P,
103164,Don Bradman,5,Sports,6447,Cricket,ISTJ,I,S,T,J,
208013,Kane Williamson,5,Sports,6447,Cricket,ISFJ,I,S,F,J,
278841,Yuzvendra Chahal,5,Sports,6447,Cricket,INTP,I,N,T,P,
120334,Shaheen Shah Afridi,5,Sports,6447,Cricket,ISTP,I,S,T,P,
81768,AB de Villiers,5,Sports,6447,Cricket,ENTP,E,N,T,P,
373346,Steve Smith,5,Sports,6447,Cricket,INFP,I,N,F,P,
81751,Shakib-al-Hasan,5,Sports,6447,Cricket,ESFP,E,S,F,P,
81781,Shoaib Akhtar,5,Sports,6447,Cricket,ESTP,E,S,T,P,
109296,Babar Azam,5,Sports,6447,Cricket,ISFP,I,S,F,P,
81729,Adam Gilchrist,5,Sports,6447,Cricket,ENFJ,E,N,F,J,
243152,Ravichandran Ashwin,5,Sports,6447,Cricket,ENTP,E,N,T,P,
81724,Ricky Ponting,5,Sports,6447,Cricket,ESTJ,E,S,T,J,
81733,Sunil Narine,5,Sports,6447,Cricket,ISTP,I,S,T,P,
81737,Kumar Sangakkara,5,Sports,6447,Cricket,ISFJ,I,S,F,J,
81789,Fakhar Zaman,5,Sports,6447,Cricket,ESFP,E,S,F,P,
120328,Shadab Khan,5,Sports,6447,Cricket,ISTP,I,S,T,P,
81730,Glenn Mcgrath,5,Sports,6447,Cricket,ISFP,I,S,F,P,
81734,Chris Gayle,5,Sports,6447,Cricket,ESFP,E,S,F,P,
81740,Virender Sehwag,5,Sports,6447,Cricket,ESFJ,E,S,F,J,
81765,Wasim Akram,5,Sports,6447,Cricket,ESFJ,E,S,F,J,
81769,Graeme Smith,5,Sports,6447,Cricket,ESFP,E,S,F,P,
81778,Brett Lee,5,Sports,6447,Cricket,ESFP,E,S,F,P,
167252,Ben Stokes,5,Sports,6447,Cricket,ISTP,I,S,T,P,
287162,Jason Roy,5,Sports,6447,Cricket,ISTP,I,S,T,P,
419633,Shoaib Malik,5,Sports,6447,Cricket,ESTP,E,S,T,P,
81721,Sir Vivian Richards,5,Sports,6447,Cricket,ESFJ,E,S,F,J,
81742,Harbhajan Singh,5,Sports,6447,Cricket,ESFP,E,S,F,P,
81745,Michael Vaughan,5,Sports,6447,Cricket,ESTJ,E,S,T,J,
81747,Lasith Malinga,5,Sports,6447,Cricket,ISFP,I,S,F,P,
81750,Tamim Iqbal,5,Sports,6447,Cricket,ISFP,I,S,F,P,
81777,Darren Sammy,5,Sports,6447,Cricket,ESFJ,E,S,F,J,
109297,Sarfaraz Ahmed,5,Sports,6447,Cricket,ESFJ,E,S,F,J,
257302,Cheteshwar Pujara,5,Sports,6447,Cricket,ISTJ,I,S,T,J,
257303,Ajinkya Rahane,5,Sports,6447,Cricket,ISFJ,I,S,F,J,
294568,Eoin Morgan,5,Sports,6447,Cricket,INTJ,I,N,T,J,
305272,KL Rahul,5,Sports,6447,Cricket,ISFP,I,S,F,P,
331281,Mithali Raj,5,Sports,6447,Cricket,ESFJ,E,S,F,J,
422059,Mohammad Rizwan,5,Sports,6447,Cricket,ESFP,E,S,F,P,
81694,Hashim Amla,5,Sports,6447,Cricket,ISTJ,I,S,T,J,
81743,Mahela Jayawardene,5,Sports,6447,Cricket,ISFJ,I,S,F,J,
81746,Sanath Jayasuria,5,Sports,6447,Cricket,ESFP,E,S,F,P,
114338,Lalit Modi,5,Sports,6447,Cricket,ENFP,E,N,F,P,
161402,James Neesham,5,Sports,6447,Cricket,ISTP,I,S,T,P,
161425,Jofra Archer,5,Sports,6447,Cricket,ISFP,I,S,F,P,
196050,Andrew Symonds,5,Sports,6447,Cricket,ESTP,E,S,T,P,
207725,Steve Waugh,5,Sports,6447,Cricket,ISTJ,I,S,T,J,
243137,Anil Kumble,5,Sports,6447,Cricket,ISTJ,I,S,T,J,
331286,Smriti Mandhana,5,Sports,6447,Cricket,ISFP,I,S,F,P,
381371,Mohammad Hafeez,5,Sports,6447,Cricket,ESTJ,E,S,T,J,
425816,Younis Khan,5,Sports,6447,Cricket,ESFJ,E,S,F,J,
425818,Misbah-ul-Haq,5,Sports,6447,Cricket,ISTP,I,S,T,P,
81679,Brian Charles Lara,5,Sports,6447,Cricket,ESFJ,E,S,F,J,
81692,Moeen Munir Ali,5,Sports,6447,Cricket,ESFP,E,S,F,P,
81741,Inzamam-ul-Haq,5,Sports,6447,Cricket,ESFP,E,S,F,P,
81758,Kieron Pollard,5,Sports,6447,Cricket,ESFP,E,S,F,P,
81767,Jacques Kallis,5,Sports,6447,Cricket,ISFP,I,S,F,P,
81772,Herschelle Gibbs,5,Sports,6447,Cricket,ESFP,E,S,F,P,
81774,Imran Tahir,5,Sports,6447,Cricket,ESFJ,E,S,F,J,
161404,Douglas Jardine,5,Sports,6447,Cricket,ENTJ,E,N,T,J,
287838,Haider Ali,5,Sports,6447,Cricket,ISTP,I,S,T,P,
294573,Alastair Cook,5,Sports,6447,Cricket,ISTJ,I,S,T,J,
397727,Ravindra Jadeja,5,Sports,6447,Cricket,ESFP,E,S,F,P,
410653,Yuvraj Singh,5,Sports,6447,Cricket,ISFP,I,S,F,P,
439262,Pat Cummins,5,Sports,6447,Cricket,INFJ,I,N,F,J,
470252,Wahab Riaz,5,Sports,6447,Cricket,ISTP,I,S,T,P,
81749,Aminul Islam,5,Sports,6447,Cricket,ISFJ,I,S,F,J,
161406,Walter Hammond,5,Sports,6447,Cricket,ISTJ,I,S,T,J,
197276,Dean Jones,5,Sports,6447,Cricket,ISFP,I,S,F,P,
207723,W. G. Grace,5,Sports,6447,Cricket,ESTP,E,S,T,P,
207728,Michael Holding,5,Sports,6447,Cricket,ESFJ,E,S,F,J,
207729,Curtly Ambrose,5,Sports,6447,Cricket,ENFJ,E,N,F,J,
294569,James Anderson,5,Sports,6447,Cricket,ISTP,I,S,T,P,
294570,Stuart Broad,5,Sports,6447,Cricket,ESFP,E,S,F,P,
391077,Mushfiqur Rahim,5,Sports,6447,Cricket,ESFJ,E,S,F,J,
